ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
236,4.0,4,4.0,4.0,4.0,1.0,5.0,4,4.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,,,,,,,,,,9.0,0.0,,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1
237,4.0,3,3.0,4.0,4.0,4.0,4.0,2,5.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,,0.0,,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,9.0,0.0,,3.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,1
238,4.0,4,4.0,4.0,5.0,2.0,4.0,3,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,,,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1
239,3.0,4,4.0,4.0,3.0,2.0,2.0,4,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,,0.0,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1
240,4.0,4,4.0,3.0,2.0,2.0,2.0,5,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,3.0,,,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,,1.0,3.0,,2.0,1.0,5.0,6.0,1
241,4.0,5,4.0,4.0,5.0,2.0,1.0,3,4.0,5.0,3.0,3.0,2.0,2.0,4.0,0.0,,0.0,,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,,,,,,,,,,9.0,0.0,,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1
242,3.0,4,4.0,2.0,4.0,4.0,1.0,5,4.0,4.0,4.0,4.0,1.0,2.0,4.0,0.0,,0.0,,2.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,5.0,5.0,3.0,3.0,1.0,,10.0,0.0,,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,,2.0,2.0,4.0,1.0,2.0,2.0,3.0,7.0,1
243,2.0,4,5.0,5.0,5.0,3.0,1.0,3,5.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,,0.0,,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,4.0,1.0,7.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,13.0,2.0,1.0,1.0,4.0,1
244,3.0,4,4.0,5.0,4.0,4.0,1.0,3,5.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,9.0,0.0,,1.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
245,4.0,5,5.0,3.0,5.0,2.0,2.0,3,5.0,5.0,3.0,4.0,3.0,3.0,2.0,0.0,,0.0,,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,9.0,0.0,,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1
246,3.0,5,5.0,5.0,4.0,2.0,3.0,4,4.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,,,,,,,,,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,1
247,3.0,4,5.0,5.0,4.0,2.0,3.0,4,5.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,,0.0,,4.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,0.0,,,,,,,,,,,,,3.0,2.0,4.0,2.0,2.0,2.0,3.0,,1.0,0.0,,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
248,4.0,5,4.0,3.0,3.0,3.0,3.0,4,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,,0.0,,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,,3.0,4.0,3.0,2.0,2.0,3.0,4.0,,9.0,1.0,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,7.0,1
249,4.0,4,4.0,2.0,4.0,4.0,2.0,4,4.0,4.0,2.0,2.0,3.0,2.0,3.0,0.0,,0.0,,1.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,,,,,,,,,,9.0,1.0,,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,3.0,5.0,1
250,3.0,4,5.0,5.0,5.0,2.0,1.0,1,4.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,,0.0,,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,,,,,,,,,,2.0,1.0,,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1
251,4.0,4,4.0,3.0,4.0,3.0,1.0,3,5.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,2.0,0.0,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,1
252,4.0,4,4.0,5.0,5.0,4.0,3.0,4,4.0,4.0,1.0,5.0,4.0,5.0,1.0,0.0,,0.0,,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,,,,,,,,,,2.0,0.0,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,2.0,1.0,2.0,6.0,1.0,1.0,,4.0,6.0,1
253,5.0,5,5.0,4.0,5.0,1.0,1.0,5,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,,4.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,2.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1
254,2.0,4,5.0,3.0,3.0,3.0,1.0,4,4.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,4.0,4.0,4.0,3.0,4.0,2.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,2.0,1.0,,3.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1
255,5.0,5,5.0,2.0,5.0,2.0,1.0,2,4.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,3.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,,,,,,,,,,9.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1
256,3.0,4,4.0,4.0,4.0,2.0,2.0,4,4.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,,0.0,,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,1
257,2.0,4,4.0,4.0,4.0,1.0,1.0,4,4.0,3.0,1.0,1.0,2.0,2.0,4.0,0.0,,0.0,,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,,,,,,,,,,2.0,0.0,,4.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1
258,4.0,5,4.0,4.0,4.0,1.0,4.0,4,5.0,4.0,4.0,5.0,3.0,5.0,1.0,0.0,,0.0,,3.0,,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,9.0,0.0,,4.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1
259,3.0,4,4.0,4.0,4.0,2.0,4.0,3,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,6.0,1
260,4.0,5,5.0,4.0,3.0,3.0,2.0,3,5.0,5.0,3.0,3.0,5.0,5.0,1.0,0.0,,0.0,,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,,4.0,5.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,,,,,,,,,,2.0,0.0,,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,6.0,1
261,3.0,4,4.0,5.0,4.0,2.0,2.0,3,4.0,5.0,3.0,3.0,3.0,4.0,2.0,0.0,,0.0,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,,,,,,,,,,9.0,0.0,,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1
262,2.0,4,4.0,4.0,4.0,3.0,1.0,2,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,5.0,4.0,3.0,2.0,4.0,5.0,,1.0,0.0,,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,7.0,1
263,5.0,5,5.0,4.0,3.0,4.0,2.0,4,5.0,5.0,3.0,5.0,3.0,5.0,2.0,0.0,,0.0,,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,5.0,4.0,4.0,5.0,2.0,2.0,1.0,,1.0,1.0,8.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,6.0,11.0,3.0,1.0,2.0,6.0,1
264,4.0,4,5.0,3.0,4.0,3.0,4.0,5,5.0,5.0,4.0,3.0,2.0,2.0,3.0,0.0,,,,4.0,5.0,5.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,,,,,,,,,,1.0,0.0,,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,1
265,3.0,4,5.0,4.0,4.0,3.0,1.0,3,4.0,3.0,1.0,1.0,1.0,3.0,4.0,0.0,,0.0,,4.0,3.0,5.0,2.0,4.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,1.0,,,,,,,,,,2.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,16.0,1.0,1.0,1.0,6.0,1
266,4.0,4,5.0,5.0,3.0,4.0,1.0,3,4.0,5.0,2.0,2.0,4.0,3.0,3.0,0.0,,1.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,2.0,0.0,,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1
267,4.0,4,4.0,4.0,4.0,3.0,1.0,4,5.0,5.0,4.0,4.0,1.0,4.0,1.0,0.0,,0.0,,2.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,9.0,0.0,,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,,5.0,4.0,1
268,4.0,4,4.0,5.0,5.0,2.0,1.0,3,5.0,5.0,3.0,3.0,4.0,4.0,2.0,0.0,,0.0,,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,,,,,,,,,,9.0,0.0,,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1
269,4.0,4,4.0,4.0,4.0,2.0,4.0,5,5.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,,0.0,,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,,4.0,3.0,4.0,4.0,2.0,3.0,3.0,,2.0,0.0,,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1
270,3.0,5,4.0,4.0,3.0,2.0,4.0,4,4.0,5.0,3.0,5.0,3.0,5.0,2.0,0.0,,0.0,,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,,,,,,,,,,,9.0,0.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1
271,2.0,5,5.0,3.0,4.0,4.0,2.0,2,4.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,,0.0,,4.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,2.0,0.0,,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,7.0,1
272,2.0,4,5.0,2.0,4.0,2.0,4.0,5,5.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,,4.0,4.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,2.0,0.0,,4.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,15.0,1.0,2.0,2.0,6.0,1
273,4.0,5,4.0,4.0,4.0,4.0,1.0,3,4.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,,0.0,,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1
274,4.0,4,5.0,3.0,5.0,2.0,2.0,4,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,,2.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,,,,,,,,,,1.0,0.0,,4.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,2.0,1
275,3.0,4,5.0,4.0,4.0,3.0,3.0,4,5.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,,15.0,1.0,,3.0,4.0,1
276,4.0,4,3.0,4.0,4.0,4.0,1.0,3,5.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,,,,,,,,,,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1
277,3.0,4,4.0,2.0,3.0,3.0,5.0,3,5.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,,,,,,,,,,9.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,9.0,2.0,1.0,2.0,4.0,1
278,2.0,4,5.0,4.0,5.0,2.0,4.0,4,4.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,0.0,,4.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,,,,,,,,,,1.0,1.0,,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,1
279,4.0,4,4.0,5.0,4.0,4.0,1.0,2,5.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,,1.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,9.0,1.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,6.0,1
280,4.0,4,4.0,4.0,4.0,4.0,1.0,3,4.0,4.0,1.0,1.0,2.0,3.0,4.0,0.0,,0.0,,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,2.0,0.0,,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1
