ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
366,4,4,5,3,5,5,1,3,5,4,2,2,2,2,4,0,9,0,9,4,4,4,3,4,3,3,4,4,4,5,5,5,4,4,4,3,4,4,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,4,4,3,2,2,0,6,1,5,4,4,4,4,3,3,4,5,4,4,2,2,3,1,3.0,9,4,1,1,6.0,1
367,2,5,4,4,4,2,1,5,4,4,3,4,3,3,3,0,9,0,9,3,4,4,3,4,4,3,4,4,5,4,4,4,3,2,4,4,4,4,4,4,1,5,2,2,5,4,4,4,3,4,4,4,0,9,9,9,9,9,9,9,9,3,0,9,4,4,4,3,4,3,4,5,3,3,3,2,1,1,3.0,1,1,1,1,6.0,1
368,3,5,4,4,5,2,1,5,5,5,4,4,3,3,2,1,1,0,9,4,2,4,4,4,3,2,2,3,4,4,4,5,4,4,4,3,4,4,4,4,1,5,3,5,4,5,5,4,3,4,3,3,0,9,9,9,9,9,9,9,9,3,0,9,4,5,4,4,3,4,4,4,3,3,2,3,2,1,5.0,1,2,1,4,3.0,1
369,2,4,4,1,3,3,1,4,4,4,1,1,2,3,4,0,9,0,9,4,4,5,4,4,1,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,4,3,2,2,2,0,4,0,9,4,4,4,4,3,3,4,4,4,4,4,2,2,1,2.0,1,2,1,1,7.0,1
370,4,4,4,4,5,4,1,5,4,3,2,4,2,2,4,0,9,0,9,4,2,4,4,4,2,2,4,3,4,4,3,3,4,4,5,3,2,3,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,2,4,2,3,3,3,2,0,9,5,5,4,4,5,5,5,5,3,3,3,2,3,1,1.0,1,2,1,1,,1
371,3,5,5,5,3,1,4,5,5,5,5,5,4,4,1,1,1,0,9,4,4,5,4,4,3,3,4,3,5,4,4,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,3,1,4,4,1,1,1,8,2,1,3,4,4,4,4,3,4,5,5,5,5,5,3,1,1,7.0,9,6,1,1,4.0,1
372,3,5,4,3,4,2,4,5,5,3,3,4,4,4,3,0,9,0,9,2,2,4,2,3,4,4,3,4,5,4,4,3,4,4,4,4,4,2,3,4,1,5,4,4,5,4,4,4,3,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,3,4,4,3,3,4,3,3,3,3,2,1,2,4.0,1,2,1,3,4.0,1
373,2,4,4,4,3,3,2,5,4,4,3,3,3,3,4,0,9,0,9,2,4,4,4,4,3,2,4,4,4,4,4,2,4,4,4,3,4,2,2,4,1,4,3,3,5,5,4,4,4,3,2,4,0,9,9,9,9,9,9,9,9,6,0,9,4,4,4,4,4,3,5,5,3,4,2,2,1,0,4.0,1,2,1,3,6.0,1
374,4,4,4,4,5,4,2,3,4,4,3,3,2,4,3,1,1,0,9,3,4,4,4,4,2,2,0,4,4,3,3,3,4,4,4,4,3,2,2,4,1,4,2,4,5,5,4,3,3,4,3,3,0,9,9,9,9,9,9,9,9,9,0,9,4,3,4,5,4,4,4,5,3,4,3,3,2,1,4.0,1,2,2,5,4.0,1
375,4,5,4,2,3,3,4,4,2,4,3,3,3,4,1,0,9,0,9,4,4,5,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,1,5,2,2,5,4,4,4,3,4,4,3,0,9,9,9,9,9,9,9,9,1,0,9,4,3,4,3,3,2,3,4,2,1,1,1,1,1,1.0,1,2,1,1,7.0,1
376,1,4,4,4,4,4,1,4,5,3,3,3,3,3,3,1,1,1,5,2,4,3,4,4,3,2,4,3,3,2,2,1,3,3,4,3,3,2,2,3,1,4,2,3,4,4,4,4,4,3,3,4,0,9,9,9,9,9,9,9,9,2,0,9,5,4,4,4,4,2,3,4,3,4,2,1,1,1,3.0,1,1,1,5,1.0,1
377,4,5,5,5,4,1,1,5,5,5,3,3,3,3,5,1,1,0,9,2,4,4,4,4,3,3,3,3,5,4,4,3,5,4,3,3,2,4,3,3,1,5,4,3,5,4,4,4,3,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,5,4,4,4,3,3,5,5,3,3,3,2,1,1,2.0,14,1,1,1,4.0,1
378,3,5,4,5,4,2,2,4,4,3,2,2,2,3,2,0,9,0,9,4,2,5,4,3,3,2,2,4,4,4,4,0,0,4,3,4,4,4,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,2,4,2,1,2,2,0,2,1,5,5,5,5,5,4,5,4,4,4,5,2,2,0,2,2.0,11,1,2,1,4.0,1
379,3,4,4,5,5,2,3,4,3,4,3,3,4,3,3,1,1,0,9,3,3,4,4,3,3,3,3,3,4,3,3,4,4,3,4,4,3,4,4,3,1,5,4,3,4,4,3,4,4,4,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,3,2,3,3,3,3,3,2,3,2,1,1.0,1,2,1,1,6.0,1
380,3,4,4,4,4,3,3,2,5,4,1,1,2,1,4,0,9,0,9,3,4,4,3,3,3,2,3,4,4,4,4,3,4,3,5,4,2,4,2,4,1,5,4,5,5,5,5,5,5,4,2,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,3,1,4,4,5,4,1,3,1,1,5.0,1,2,1,5,6.0,1
381,4,5,4,3,3,2,1,4,4,4,4,4,4,4,2,0,9,0,9,3,4,4,3,4,1,1,3,4,3,4,0,4,3,3,4,4,4,3,4,4,1,5,5,3,5,3,4,3,5,5,3,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,4,2,3,4,4,4,3,3,2,1,1,1.0,1,2,1,1,6.0,1
382,4,5,5,4,5,2,5,3,4,4,3,4,3,3,2,0,9,0,9,2,3,4,4,4,4,2,4,2,2,4,3,4,4,4,4,4,3,2,2,4,1,5,2,2,5,4,4,4,4,4,3,3,0,9,9,9,9,9,9,9,9,2,1,8,4,4,4,3,3,3,5,4,4,5,3,3,2,2,3.0,1,2,1,5,2.0,1
383,4,5,5,3,4,2,2,4,4,3,4,5,2,2,2,0,9,1,5,2,3,4,4,4,2,2,2,3,4,2,2,3,3,4,4,4,4,2,3,5,1,4,4,2,5,3,4,4,2,3,2,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,2,4,3,4,3,3,3,2,1,1,2.0,1,2,1,2,4.0,1
384,3,5,4,5,5,4,5,5,5,2,1,3,3,3,5,0,9,0,9,4,5,5,3,4,2,4,3,4,2,5,3,3,4,4,4,5,5,2,5,5,0,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,1,1,5,0,2,0,9,4,4,3,3,3,4,4,5,5,3,2,2,1,1,5.0,9,6,2,4,1.0,1
385,4,5,5,1,1,5,3,2,3,4,1,1,1,1,5,0,9,0,9,5,5,4,5,2,4,1,5,1,4,4,2,3,4,2,5,3,1,5,5,4,1,5,5,3,5,5,5,5,4,4,4,5,0,9,9,9,9,9,9,9,9,2,1,1,5,5,4,4,2,2,4,5,5,5,5,3,1,2,1.0,1,2,1,1,7.0,1
386,2,5,5,5,5,2,3,5,4,4,3,3,3,4,3,1,1,0,9,2,3,5,3,4,4,3,3,3,4,4,3,4,4,4,4,4,4,3,4,4,1,5,3,3,4,4,4,4,4,5,3,3,0,9,9,9,9,9,9,9,9,2,0,9,3,3,4,4,3,3,4,4,4,4,4,2,1,2,1.0,7,2,1,1,1.0,1
387,3,5,4,4,4,2,2,4,4,4,3,3,3,3,4,0,9,0,9,2,2,4,2,4,1,2,5,2,4,4,5,1,4,4,4,4,4,2,4,4,1,5,4,2,5,5,5,5,3,4,5,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,5,4,4,5,5,3,3,3,2,1,1,4.0,1,2,1,5,3.0,1
388,4,4,5,4,5,2,2,4,4,4,2,2,4,4,1,1,1,0,9,4,4,3,3,4,2,4,5,4,4,4,5,3,3,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,5,2,3,3,0,11,0,9,4,4,4,5,4,3,4,5,4,4,5,2,2,2,4.0,1,1,1,3,6.0,1
389,2,4,4,4,2,4,2,2,5,5,3,3,2,2,5,1,0,0,9,2,3,4,2,4,2,2,4,3,4,4,5,5,4,3,4,4,4,2,2,4,1,5,3,5,5,5,5,5,3,5,3,3,0,9,9,9,9,9,9,9,9,9,0,9,3,4,5,5,4,2,5,4,3,4,4,2,2,2,6.0,12,1,1,5,6.0,1
390,1,4,4,4,4,4,2,4,5,4,2,2,2,2,5,0,9,0,9,3,5,4,4,4,4,4,4,3,5,5,5,5,4,4,4,3,2,2,3,4,1,5,2,5,5,5,5,5,4,4,2,3,0,9,9,9,9,9,9,9,9,9,0,9,5,4,4,4,3,2,5,4,4,5,3,2,1,1,5.0,1,1,0,3,7.0,1
391,4,5,5,5,5,4,1,4,5,5,2,4,3,3,2,0,9,0,9,3,5,4,5,5,3,3,4,2,4,4,4,4,2,4,5,4,4,4,4,4,1,5,2,2,5,5,5,5,3,4,4,5,0,9,9,9,9,9,9,9,9,3,1,5,5,4,4,3,3,4,4,4,1,4,2,2,1,1,5.0,1,1,1,5,3.0,1
392,2,5,5,3,1,2,5,4,4,4,3,3,3,4,5,0,9,0,9,2,4,4,3,3,2,3,4,3,4,4,4,5,4,4,5,4,4,1,1,4,1,4,2,3,4,4,4,4,3,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,4,5,5,5,5,2,4,4,5,5,4,2,2,1,4.0,3,1,2,2,6.0,1
393,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,0,9,0,9,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,0,9,9,9,9,9,9,9,9,9,2,0,5,3,3,4,4,2,3,5,5,3,3,3,1,1,2.0,9,6,0,1,6.0,1
394,5,4,4,5,5,4,5,3,4,4,5,5,3,3,1,0,9,0,9,4,4,5,1,3,5,3,4,4,5,4,4,4,4,4,4,5,4,5,5,5,1,5,3,4,5,4,5,5,5,5,3,4,0,9,9,9,9,9,9,9,9,1,1,5,5,4,4,4,3,2,4,4,4,4,2,2,1,2,2.0,15,2,1,5,2.0,1
395,2,5,4,1,2,3,5,2,3,4,2,2,2,4,3,0,9,0,9,4,4,5,3,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,5,1,5,2,3,5,4,4,3,5,3,3,1,0,9,9,9,9,9,9,9,9,2,1,6,4,3,4,4,3,2,4,4,2,4,2,2,2,1,5.0,1,0,1,3,7.0,1
396,2,5,4,4,5,3,2,4,4,5,2,2,3,3,3,0,9,0,9,4,3,4,2,4,3,3,4,4,4,4,4,2,3,4,4,3,4,4,4,4,1,5,4,3,5,2,4,4,3,4,4,3,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,3,2,2,4,3,2,4,3,3,2,1,3.0,1,2,2,5,7.0,1
397,3,5,5,2,2,2,3,4,4,5,3,3,4,5,3,0,9,0,9,4,3,3,3,4,3,3,4,5,5,4,4,5,4,3,5,4,3,4,4,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,4,3,4,3,4,3,0,2,0,9,4,4,4,4,4,3,4,3,3,4,3,1,2,1,4.0,1,1,2,3,7.0,1
398,4,5,4,5,4,2,5,4,4,5,2,3,2,4,3,0,9,0,9,3,4,4,3,4,3,2,4,3,4,4,3,4,3,4,4,4,4,4,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,4,5,2,2,2,0,9,0,9,5,5,4,4,4,3,5,5,5,5,4,2,1,2,3.0,1,2,2,3,7.0,1
399,3,5,4,4,3,1,1,5,3,4,1,1,2,4,3,0,9,0,9,2,3,5,4,4,2,3,3,4,4,4,3,2,3,4,5,3,4,4,4,3,1,5,2,3,4,4,5,5,3,3,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,5,4,3,3,3,4,4,3,4,3,3,2,1,4.0,1,1,1,3,7.0,1
400,2,4,5,1,0,2,3,2,4,4,3,3,3,3,5,0,9,0,9,4,4,4,2,5,2,2,5,4,4,4,4,3,3,4,5,5,3,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,5,0,9,0,9,4,5,4,4,3,2,2,4,3,4,3,3,2,1,4.0,1,1,2,3,7.0,1
401,4,5,2,0,4,1,1,5,4,2,3,3,3,3,4,0,9,0,9,4,1,5,4,4,5,3,4,5,2,2,4,3,4,4,5,3,2,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,5,1,1,1,0,1,1,8,5,5,5,4,3,3,5,5,3,2,1,3,1,1,2.0,1,1,1,1,7.0,1
402,1,5,4,4,4,4,2,3,4,4,1,1,2,5,2,0,9,0,9,2,4,4,3,4,4,4,4,4,3,4,5,4,3,4,5,2,4,4,4,5,1,5,1,2,5,4,4,4,5,2,2,1,0,9,9,9,9,9,9,9,9,9,1,5,3,3,4,5,3,1,5,4,2,2,1,2,1,2,2.0,1,2,2,2,7.0,1
403,3,5,5,4,4,3,3,4,4,3,2,3,1,4,3,0,9,0,9,0,0,0,0,0,0,4,5,5,4,4,2,3,4,5,4,4,3,3,4,4,1,4,3,1,5,4,4,4,4,4,5,4,0,9,9,9,9,9,9,9,9,1,0,9,5,5,4,4,3,3,3,4,4,3,3,2,2,1,2.0,1,2,1,1,7.0,1
404,3,4,3,4,5,3,2,5,5,4,2,4,3,3,3,0,9,0,9,3,5,4,4,4,3,2,4,3,5,4,2,3,4,4,4,4,3,3,4,4,1,5,4,4,5,5,4,4,3,3,3,5,0,9,9,9,9,9,9,9,9,9,0,9,4,5,4,4,2,4,5,4,3,5,3,2,1,1,2.0,1,2,1,2,6.0,1
405,4,4,3,4,4,2,4,3,5,4,2,2,2,2,4,0,9,0,9,4,5,4,2,3,2,2,4,3,4,4,4,4,3,4,5,4,4,3,3,4,1,4,4,4,4,4,4,4,3,4,3,3,0,9,9,9,9,9,9,9,9,9,0,9,5,4,4,4,5,3,4,5,3,3,3,1,1,1,1.0,1,1,1,1,2.0,1
406,2,4,4,5,4,3,4,3,4,4,1,1,3,1,5,0,9,0,9,3,4,4,3,3,2,2,5,3,4,4,4,5,4,3,3,3,3,4,3,5,1,5,3,3,5,4,4,5,3,4,3,4,0,9,9,9,9,9,9,9,9,9,0,9,3,4,4,4,3,1,4,4,4,4,3,3,1,2,3.0,1,1,0,1,2.0,1
407,2,4,4,4,4,2,5,3,4,4,3,3,3,3,3,1,1,0,9,3,3,4,3,4,4,3,4,3,3,4,4,3,4,4,5,4,4,2,4,3,1,4,2,3,4,4,4,5,5,5,2,4,0,9,9,9,9,9,9,9,9,1,1,3,3,2,4,4,4,3,5,4,4,3,3,1,1,2,5.0,1,0,2,3,6.0,1
408,2,4,4,4,4,3,2,2,4,3,2,2,2,3,3,1,1,0,9,2,2,4,2,4,3,2,4,3,4,4,4,4,2,4,3,2,4,4,4,4,1,4,4,4,4,4,4,4,4,4,2,4,0,9,9,9,9,9,9,9,9,11,1,5,3,5,4,3,4,2,5,4,4,5,3,2,1,1,5.0,1,0,1,4,1.0,1
409,4,4,4,4,4,2,2,5,4,3,3,3,3,4,2,0,9,0,9,2,3,4,4,3,3,3,4,3,3,3,4,1,3,4,4,3,3,2,3,3,0,9,9,9,9,9,9,9,9,9,9,9,9,2,4,3,4,2,4,3,0,2,0,9,4,5,4,4,2,3,4,4,3,3,2,2,1,1,3.0,1,2,2,3,4.0,1
410,4,4,4,5,5,5,1,5,4,3,3,3,4,4,1,0,9,0,9,1,3,4,4,4,3,1,5,3,4,5,3,4,2,5,5,5,5,1,3,5,1,5,3,1,5,5,5,5,5,5,5,5,0,9,9,9,9,9,9,9,9,4,2,0,5,4,5,5,3,3,5,5,5,5,3,2,1,1,2.0,1,1,2,2,6.0,1
411,2,4,4,4,4,2,2,3,4,3,2,2,2,2,4,0,9,0,9,3,3,4,2,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,1,4,2,4,3,4,4,3,3,4,3,3,0,9,9,9,9,9,9,9,9,9,1,1,4,3,4,4,3,3,4,3,3,3,3,2,2,1,1.0,1,2,1,1,1.0,1
412,2,5,5,4,4,1,1,4,5,4,1,1,3,3,4,0,9,0,9,5,4,5,3,2,2,2,4,4,3,5,4,4,4,3,5,4,4,5,5,5,1,5,2,3,5,4,5,3,4,5,4,5,0,9,9,9,9,9,9,9,9,1,2,0,4,3,5,4,4,3,5,4,4,5,4,3,1,1,4.0,1,2,2,3,6.0,1
413,3,4,4,4,4,2,2,5,4,3,1,1,1,1,5,0,9,0,9,3,4,4,5,4,3,1,4,3,4,4,4,3,3,2,4,1,3,4,2,3,1,4,4,2,5,5,5,5,4,4,3,3,0,9,9,9,9,9,9,9,9,4,1,5,5,5,5,5,3,4,4,4,3,4,1,2,2,1,3.0,1,2,2,2,6.0,1
414,2,4,4,4,4,4,1,4,4,4,3,3,2,3,4,1,1,0,9,4,2,4,4,2,3,3,4,4,5,4,3,1,5,4,5,4,4,4,3,5,1,5,2,4,5,4,4,4,4,4,2,4,0,9,9,9,9,9,9,9,9,9,0,9,2,2,4,4,4,2,5,4,2,4,2,2,1,1,5.0,1,1,1,4,4.0,1
415,4,4,4,4,5,3,1,4,5,4,3,3,3,3,5,0,9,0,9,4,5,4,4,3,3,3,4,4,3,4,4,5,4,5,4,3,4,4,4,3,1,4,4,4,5,5,5,5,4,4,4,3,0,9,9,9,9,9,9,9,9,4,0,9,4,4,4,5,3,3,3,3,3,4,3,2,2,1,3.0,1,1,1,2,2.0,1
416,2,4,4,3,4,2,4,2,4,3,3,4,3,4,1,0,9,0,9,4,4,4,4,3,1,1,3,2,4,4,4,2,2,4,5,3,3,4,4,4,1,5,2,3,4,5,4,3,2,4,3,2,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,4,2,4,4,4,2,2,2,3,1,4.0,1,2,2,2,6.0,1
417,4,5,5,5,5,5,3,4,5,5,3,3,3,4,2,1,1,0,9,2,4,4,5,5,1,1,2,4,5,5,5,3,3,4,5,4,4,4,4,4,1,4,4,5,5,5,5,3,4,2,2,2,0,9,9,9,9,9,9,9,9,1,0,9,5,4,4,4,3,3,3,5,3,4,3,1,1,1,6.0,1,1,1,4,4.0,1
418,4,4,4,4,4,2,4,3,5,4,1,1,1,1,3,0,9,0,9,4,4,4,4,4,4,2,4,3,4,4,4,4,4,3,4,3,3,4,4,4,1,5,4,4,4,4,4,5,5,5,4,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,4,3,5,4,5,3,3,1,1,1,5.0,9,6,1,3,2.0,1
419,4,5,3,3,5,1,5,4,5,5,3,4,1,1,1,0,9,0,9,4,3,4,3,3,3,2,2,4,4,4,5,3,4,4,5,5,4,5,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,3,1,1,1,8,1,1,5,4,4,3,3,2,1,4,4,3,4,3,2,1,1,2.0,1,1,1,2,4.0,1
420,4,4,3,4,4,2,4,4,4,3,2,4,3,3,2,0,9,0,9,2,4,3,5,4,3,2,4,4,4,4,4,3,4,4,2,4,4,2,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,3,4,4,2,3,3,0,1,0,9,4,5,4,5,3,2,2,3,4,4,3,3,2,1,3.0,5,1,1,3,4.0,1
421,2,5,5,4,4,1,5,5,5,4,4,4,3,3,1,0,9,0,9,2,2,5,4,4,3,1,2,4,5,4,5,5,4,5,5,4,4,2,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,4,2,2,1,0,9,0,9,4,5,4,4,2,2,4,5,2,4,1,1,2,1,5.0,1,0,2,2,6.0,1
422,4,4,4,3,3,3,4,4,5,4,4,4,3,3,2,0,9,1,0,4,4,3,4,4,3,3,3,3,4,3,4,3,3,4,2,3,4,4,4,4,1,5,5,2,4,4,4,4,3,3,4,3,0,9,9,9,9,9,9,9,9,1,1,0,5,5,4,4,3,4,4,5,4,4,3,1,1,1,5.0,11,3,1,2,4.0,1
423,4,4,4,3,4,3,1,4,4,3,3,3,3,3,5,1,1,0,9,1,4,4,4,4,3,3,4,1,3,4,4,4,3,4,3,3,2,4,2,4,1,5,3,2,5,4,4,4,4,4,3,4,0,9,9,9,9,9,9,9,9,2,0,9,4,5,4,4,3,2,4,4,2,5,1,2,1,1,5.0,2,2,1,2,6.0,1
424,3,5,3,2,4,2,1,5,3,3,3,4,4,4,1,0,9,0,9,4,4,4,2,5,3,3,4,4,4,5,5,5,5,2,5,3,3,4,5,5,1,5,4,3,5,5,5,5,5,4,4,3,0,9,9,9,9,9,9,9,9,2,0,9,5,5,4,4,3,3,4,5,3,4,1,2,1,1,1.0,1,1,2,1,5.0,1
425,2,5,5,2,4,1,2,4,5,5,2,3,3,3,3,1,1,0,9,4,2,5,3,5,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,3,5,3,5,5,4,4,4,3,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,4,3,3,3,5,4,3,3,2,2,1,4.0,1,2,1,5,7.0,1
426,3,4,4,4,4,2,2,4,4,2,2,2,2,2,4,0,9,0,9,2,4,3,4,4,2,3,4,4,4,2,2,4,4,4,4,4,4,2,4,4,1,5,2,4,5,5,5,4,2,2,4,2,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,2,4,2,4,5,3,4,2,1,2,1,4.0,1,2,1,3,1.0,1
427,3,4,5,3,3,3,2,2,4,4,1,1,1,1,5,0,9,0,9,4,3,4,4,5,1,1,4,4,4,4,4,4,5,4,5,4,3,3,4,4,1,5,5,5,4,5,5,5,4,3,3,3,0,9,9,9,9,9,9,9,9,3,1,5,4,4,4,4,4,4,5,5,4,4,4,2,1,0,6.0,1,2,1,3,3.0,1
428,4,5,5,5,5,1,4,5,5,5,4,4,3,3,1,0,9,0,9,4,2,5,2,4,2,2,3,4,4,5,4,3,4,4,5,4,5,4,3,4,1,5,4,4,5,5,5,5,5,5,5,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,5,4,4,5,5,4,4,4,1,1,1,2.0,1,2,1,1,4.0,1
429,1,5,4,3,4,4,1,3,1,2,2,3,1,1,3,1,0,0,9,2,5,1,2,4,3,3,3,3,4,2,1,1,4,3,4,1,3,3,1,3,1,5,2,5,5,4,5,5,5,4,5,3,0,9,9,9,9,9,9,9,9,9,1,0,5,3,5,5,4,1,3,5,3,3,2,3,2,2,4.0,1,1,1,3,7.0,1
430,3,4,5,4,3,2,2,2,5,4,3,3,3,3,3,1,1,0,9,4,3,5,3,5,5,5,5,2,5,5,5,5,5,3,3,5,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,4,4,5,1,0,1,1,7,5,5,5,5,5,5,4,5,1,5,1,1,2,1,5.0,1,1,1,4,6.0,1
431,2,4,4,4,4,1,2,5,4,3,1,2,2,2,4,1,1,0,9,2,3,4,5,4,4,3,4,3,4,4,4,4,3,3,5,4,2,2,2,3,1,5,2,4,3,2,1,1,1,2,2,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,2,1,3,3,1,1,1,2,0,1,4.0,1,2,0,3,6.0,1
432,4,5,5,4,5,2,1,3,5,4,2,2,4,3,2,0,9,0,9,3,2,4,4,5,2,2,3,4,0,4,4,4,4,0,4,3,4,3,4,4,1,5,4,4,5,3,4,5,3,4,2,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,4,2,4,4,4,4,2,2,1,1,6.0,1,2,0,4,1.0,1
433,4,5,5,2,3,1,1,2,5,5,1,1,1,3,3,1,1,0,9,3,4,4,2,4,3,2,4,4,5,4,5,5,5,3,4,4,4,3,3,5,1,5,3,2,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,3,5,5,3,3,5,4,3,4,3,3,1,1,2.0,1,2,1,2,4.0,1
434,2,4,4,4,4,4,2,4,4,4,2,2,2,2,4,0,9,0,9,3,2,5,3,3,2,2,3,4,4,3,3,3,4,4,4,4,4,3,4,4,1,4,3,3,4,4,4,4,3,4,3,4,0,9,9,9,9,9,9,9,9,2,0,9,4,2,4,4,3,3,4,4,2,4,2,2,1,1,2.0,1,1,1,2,1.0,1
435,3,4,4,3,4,2,4,5,5,4,3,3,2,3,4,0,9,0,9,3,4,4,4,4,3,3,3,2,4,3,3,3,4,4,4,4,4,2,3,4,1,4,3,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,3,3,3,4,3,3,3,1,1,1,7.0,1,2,1,4,1.0,1
436,3,5,5,4,4,2,1,4,3,5,1,1,1,3,2,0,9,0,9,4,3,4,2,4,2,3,4,3,4,3,4,4,4,3,4,3,2,5,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,4,4,5,1,3,4,0,2,1,7,5,4,5,5,5,3,3,5,5,3,3,1,1,1,3.0,16,7,1,3,7.0,1
437,2,4,3,3,3,4,1,4,5,2,1,1,5,2,3,0,9,0,9,3,3,4,3,5,3,2,3,4,4,4,3,1,4,4,5,5,4,3,3,4,1,5,5,5,5,5,5,5,4,4,3,3,0,9,9,9,9,9,9,9,9,9,0,9,4,5,3,3,5,4,4,5,2,2,1,1,1,1,2.0,1,1,0,2,4.0,1
438,3,4,4,5,4,4,2,2,4,4,2,2,2,2,4,0,9,0,9,4,4,3,4,3,3,2,4,4,4,3,4,4,4,4,4,2,2,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,4,2,4,2,0,10,0,9,4,5,4,4,4,4,4,5,4,4,4,3,2,2,5.0,1,2,2,3,3.0,1
439,4,4,4,4,5,2,4,2,4,4,3,3,3,3,5,0,9,0,9,2,2,2,4,4,1,4,5,1,2,4,4,4,2,4,5,4,2,2,4,4,1,4,3,3,4,4,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,10,0,9,4,4,2,2,4,2,5,4,2,2,1,1,2,1,5.0,1,1,1,3,6.0,1
440,4,5,5,5,5,1,5,4,5,5,5,5,4,5,1,0,9,0,9,4,3,5,1,4,3,2,5,4,5,4,4,5,4,5,5,5,5,5,5,5,1,5,4,3,5,5,5,5,4,4,4,4,0,9,9,9,9,9,9,9,9,4,0,9,5,3,5,5,5,4,5,3,5,5,2,2,1,2,1.0,9,6,1,2,2.0,1
441,4,5,4,4,4,3,4,3,5,4,4,4,3,3,2,0,9,0,9,2,3,3,2,3,3,2,4,3,4,4,3,2,3,4,4,4,4,2,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,4,4,2,3,2,0,2,0,9,4,4,4,5,4,2,3,4,3,3,2,3,2,1,3.0,1,1,1,3,4.0,1
442,4,4,4,4,4,4,5,5,4,3,3,3,4,4,2,0,9,0,9,4,5,4,2,3,4,3,3,3,4,4,4,5,4,4,4,4,4,4,4,4,1,4,3,3,5,4,4,4,4,4,4,3,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,3,4,4,3,3,3,3,2,2,1,2.0,1,2,1,1,6.0,1
